Date,High,Low,Open,Close,Volume,Adj Close,Company Name
9/3/2019,62.97000122,62.36999893,62.45999908,62.95000076,1210000,62.46814728,Unilever
9/4/2019,63.61999893,63.02999878,63.06000137,63.61000061,781600,63.12309647,Unilever
9/5/2019,63.29000092,62.66999817,63.22000122,62.68999863,942900,62.21013641,Unilever
9/6/2019,62.95999908,62.59000015,62.72999954,62.68999863,657300,62.21013641,Unilever
9/9/2019,62.02999878,61.38000107,61.97999954,61.52999878,987800,61.05901337,Unilever
9/10/2019,60.59999847,60.15999985,60.31999969,60.38000107,1234500,59.91781998,Unilever
9/11/2019,60.52000046,59.79999924,59.84000015,60.5,1102500,60.03689957,Unilever
9/12/2019,60.88000107,60.20000076,60.20999908,60.75,933900,60.28498459,Unilever
9/13/2019,60.40000153,60.02999878,60.04999924,60.22999954,707800,59.76896667,Unilever
9/16/2019,59.77999878,59.36000061,59.77000046,59.58000183,591800,59.12394333,Unilever
9/17/2019,60.56999969,60.00999832,60.04000092,60.43999863,1174200,59.97735596,Unilever
9/18/2019,60.50999832,60.09999847,60.34999847,60.33000183,734600,59.86820221,Unilever
9/19/2019,60.54000092,60.20999908,60.38999939,60.34000015,670800,59.87812424,Unilever
9/20/2019,59.93000031,59.22999954,59.54000092,59.36999893,1347500,58.91555023,Unilever
9/23/2019,60.00999832,59.61999893,59.86999893,59.70000076,919700,59.24302292,Unilever
9/24/2019,60.33000183,59.84999847,59.88999939,60.11000061,724300,59.64988708,Unilever
9/25/2019,59.77000046,59.27999878,59.68999863,59.5,977500,59.04455566,Unilever
9/26/2019,60.38999939,59.93000031,59.99000168,60.31999969,1111400,59.85827637,Unilever
9/27/2019,60.34000015,59.83000183,60.31999969,60.02000046,1018900,59.56057358,Unilever
9/30/2019,60.36000061,59.75,59.75,60.02999878,846400,59.57049561,Unilever
10/1/2019,60.70000076,59.86000061,60.13000107,60.61000061,1038800,60.14605713,Unilever
10/2/2019,60.33000183,59.16999817,60.20999908,59.31000137,2051300,58.85601044,Unilever
10/3/2019,59.68000031,59.25,59.31000137,59.43999863,1342600,58.98501205,Unilever
10/4/2019,59.90999985,59.29000092,59.34999847,59.88000107,893700,59.42164612,Unilever
10/7/2019,60.38000107,59.93000031,59.99000168,60.06999969,914300,59.61019135,Unilever
10/8/2019,59.93000031,59.24000168,59.83000183,59.27000046,1250800,58.8163147,Unilever
10/9/2019,59.79999924,59.43999863,59.56000137,59.75999832,1027400,59.30256271,Unilever
10/10/2019,59.75,59.00999832,59.09000015,59.61999893,804300,59.16363525,Unilever
10/11/2019,59.5,59.04000092,59.24000168,59.24000168,979000,58.7865448,Unilever
10/14/2019,59.18000031,58.74000168,59.02000046,58.86999893,695400,58.41937637,Unilever
10/15/2019,58.75,58.34999847,58.38999939,58.45999908,924300,58.01251602,Unilever
10/16/2019,59.79000092,59.29999924,59.5,59.72000122,1421200,59.26287079,Unilever
10/17/2019,60.63000107,60.34000015,60.63000107,60.45999908,3919700,59.99720383,Unilever
10/18/2019,60.59000015,60.09000015,60.18000031,60.5,2075700,60.03689957,Unilever
10/21/2019,59.97999954,59.34999847,59.43999863,59.5,1170000,59.04455566,Unilever
10/22/2019,60.00999832,59.43000031,59.52000046,59.59000015,1304000,59.13386536,Unilever
10/23/2019,59.43000031,58.95000076,59.24000168,59.04000092,1741700,58.58807755,Unilever
10/24/2019,59.15999985,58.81999969,59.09000015,59.02999878,2302900,58.5781517,Unilever
10/25/2019,59.06000137,58.59000015,58.81999969,58.63999939,1476600,58.19113541,Unilever
10/28/2019,58.47000122,57.95000076,58.25999832,58.16999817,1200400,57.72473145,Unilever
10/29/2019,58.56999969,57.95999908,58.02999878,58.41999817,1047200,57.97282028,Unilever
10/30/2019,59.13000107,58.68000031,59.02000046,59.04999924,927100,58.59799957,Unilever
10/31/2019,59.24000168,58.77000046,58.97999954,59.24000168,80740000,59.24000168,Unilever
11/1/2019,59.45999908,58.72999954,59.45000076,58.79000092,848300,58.79000092,Unilever
